@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric
@attribute outputs-27 numeric
@attribute outputs-28 numeric
@attribute outputs-29 numeric
@attribute outputs-30 numeric
@attribute outputs-31 numeric
@attribute outputs-32 numeric
@attribute outputs-33 numeric
@attribute outputs-34 numeric
@attribute outputs-35 numeric
@attribute outputs-36 numeric
@attribute outputs-37 numeric
@attribute outputs-38 numeric
@attribute outputs-39 numeric
@attribute outputs-40 numeric

@data
648,'2018/09/29 20:57:16:474',7,205.355667,89.993713,77.627838,185.074448,92.026917,73.999512,199.816391,88.320801,73.011307,218.742783,92.039703,70.137428,231.134201,100.997131,66.700943,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
649,'2018/09/29 20:57:16:524',7,203.533936,89.761475,77.798889,181.919449,91.992035,74.376358,195.122391,87.845306,73.224335,217.706696,91.699524,70.790237,231.18251,99.927795,67.341034,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
650,'2018/09/29 20:57:16:575',7,194.691132,90.391266,78.755264,174.331482,93.098419,75.230453,187.042755,88.18396,74.194977,212.447998,90.83429,72.060783,229.776688,97.801758,68.755676,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
651,'2018/09/29 20:57:16:625',7,196.124847,90.679688,78.727539,172.381012,93.887146,75.555725,184.43454,88.709991,74.479416,211.772034,91.145264,72.609848,229.310745,97.347534,69.230408,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
652,'2018/09/29 20:57:16:674',7,201.613373,89.194092,78.23616,171.68277,93.968842,75.904121,183.195084,88.710938,74.756805,211.740585,91.063293,73.083855,230.242661,97.223511,69.801521,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
653,'2018/09/29 20:57:16:724',7,201.725861,87.262695,78.164688,170.9505,92.399017,75.928528,182.290787,87.304535,74.701584,211.282166,89.975159,73.131241,230.093536,96.570618,69.954208,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
654,'2018/09/29 20:57:16:774',7,202.531952,87.510376,78.214989,170.1698,92.164581,75.986275,181.435135,87.003448,74.744453,211.314163,89.961945,73.34269,229.803711,96.416382,70.120758,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
655,'2018/09/29 20:57:16:825',7,202.95752,87.563599,78.223267,169.837067,92.137665,76.006149,181.035202,86.983948,74.756897,211.495453,90.110352,73.454651,229.685104,96.554962,70.206894,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
656,'2018/09/29 20:57:16:874',7,202.588501,87.479156,78.235481,168.446426,91.985474,76.007454,179.535812,86.80072,74.74115,210.982315,90.158905,73.624687,229.150421,96.560089,70.37854,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
657,'2018/09/29 20:57:16:924',7,204.860352,86.885864,78.133881,169.801147,91.332001,75.957779,180.895264,86.29068,74.655632,212.929825,90.141418,73.640182,230.334946,96.731476,70.35099,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
658,'2018/09/29 20:57:16:974',7,203.47612,84.060638,77.933937,169.975693,88.764099,75.502106,181.38768,84.177185,74.14534,213.751877,88.646729,73.308746,231.018982,96.204681,70.139412,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
659,'2018/09/29 20:57:17:025',7,202.844681,84.362793,77.793541,170.369095,88.996857,75.264091,181.58197,84.384003,73.888138,214.008911,88.844299,73.014305,230.990265,96.371613,69.82193,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
660,'2018/09/29 20:57:17:074',7,202.763535,83.719238,77.353882,170.134918,88.739044,74.717941,179.556244,84.154938,72.99823,215.035568,88.455322,72.717339,232.336838,95.949615,69.543015,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
661,'2018/09/29 20:57:17:125',7,205.059998,84.088287,77.665527,170.867569,88.988495,75.109924,179.149704,83.986115,73.275116,216.439133,87.983765,73.220261,233.953522,94.646912,69.951553,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
662,'2018/09/29 20:57:17:174',7,206.364655,85.711273,77.67363,168.162674,91.118958,75.275871,176.024338,85.426697,73.522995,214.056717,88.533875,73.570801,233.197571,93.94574,70.307297,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
663,'2018/09/29 20:57:17:224',7,218.658936,83.305725,75.986839,168.665009,90.771576,75.360924,176.358109,85.107178,73.58329,214.608368,88.197571,73.648575,233.581238,93.634521,70.370018,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
664,'2018/09/29 20:57:17:274',7,214.798508,85.885712,76.241882,162.913055,94.698395,75.431656,170.613678,88.134949,73.834976,209.399689,90.509308,74.125481,230.09082,94.23468,70.861938,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
665,'2018/09/29 20:57:17:325',7,213.936737,86.947357,76.710785,163.094421,95.435913,75.437187,170.79274,88.636353,73.913071,210.507599,91.085938,74.302414,230.516449,94.277313,70.92157,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
666,'2018/09/29 20:57:17:374',7,213.517014,87.429932,76.854759,162.948318,95.641632,75.375877,170.795654,88.8172,73.877075,210.774231,91.40097,74.295303,230.965927,94.736969,70.941948,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
667,'2018/09/29 20:57:17:425',7,213.883499,85.535645,76.788322,163.053223,93.279938,75.29879,171.052368,86.68573,73.708519,211.682678,89.900818,74.278221,231.3647,93.808685,70.903137,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
668,'2018/09/29 20:57:17:474',7,219.280838,86.215759,76.966019,167.538834,93.278198,75.776901,175.475983,86.970825,74.11673,216.039078,90.811371,74.47905,234.289764,95.433441,71.037842,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
669,'2018/09/29 20:57:17:524',7,220.622833,84.181976,76.745453,168.468506,90.98761,75.734009,176.49913,85.08551,73.996178,215.494141,88.921783,74.102089,233.826904,94.650177,70.774979,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
670,'2018/09/29 20:57:17:574',7,220.20166,86.214325,76.696564,169.084091,92.871002,75.480667,177.216751,86.604889,73.85112,214.851563,90.072998,73.688347,233.81456,95.225616,70.38678,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
671,'2018/09/29 20:57:17:624',7,216.803146,83.849579,75.971535,167.058823,90.35675,74.548721,176.078888,84.775177,72.873611,213.036728,88.50592,72.825729,232.75061,94.99826,69.755768,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
672,'2018/09/29 20:57:17:675',7,216.811768,84.035919,76.114426,168.039566,90.455841,74.564354,176.938934,84.923737,72.864288,214.151352,88.676575,72.846428,233.614288,95.155853,69.748451,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
673,'2018/09/29 20:57:17:724',7,218.260254,86.29187,76.395859,171.436005,93.08252,74.642021,179.245682,87.155365,72.935738,217.037766,90.179688,72.760284,235.80661,95.702942,69.479424,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
674,'2018/09/29 20:57:17:775',7,212.583969,89.646973,77.511353,168.407028,97.889343,75.294693,175.346878,90.836609,73.806442,213.661652,91.749603,73.820824,234.57251,94.589447,70.531647,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
675,'2018/09/29 20:57:17:824',7,215.404358,84.979675,76.213188,165.687851,98.919373,75.300117,171.447281,91.698944,73.778862,209.5271,90.342651,73.99057,232.139084,92.268188,70.848228,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
676,'2018/09/29 20:57:17:874',7,214.494324,83.528107,76.230698,164.862091,98.049957,75.328903,170.437653,90.884186,73.778137,208.322632,89.115173,74.023811,231.314285,91.001587,70.928299,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
677,'2018/09/29 20:57:17:925',7,213.759903,77.453735,76.762947,165.011459,93.248993,75.908783,170.29187,86.566315,74.1931,207.693329,83.81311,74.546333,231.361328,86.21936,71.591621,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
678,'2018/09/29 20:57:17:974',7,210.172302,82.121948,76.849068,161.16423,100.06778,75.90097,165.944916,92.952576,74.256393,202.535721,88.913635,74.842201,227.583237,89.955261,72.030884,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
679,'2018/09/29 20:57:18:025',7,211.628799,85.103363,77.465927,160.860321,103.184814,76.240089,165.313797,95.292877,74.779144,201.619751,91.501892,75.40564,226.504211,90.89209,72.58857,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
680,'2018/09/29 20:57:18:075',7,213.730026,87.450653,77.843765,161.955933,105.840057,76.715363,165.916473,97.608032,75.310608,199.393723,93.535339,75.435699,224.989624,92.201172,72.771774,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
681,'2018/09/29 20:57:18:125',7,204.541061,86.882111,78.097618,154.360825,106.554993,76.599701,158.520172,98.402283,75.146301,190.556412,93.620026,75.398941,218.548874,92.14389,73.153702,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
682,'2018/09/29 20:57:18:174',7,199.082489,93.142578,77.958359,148.62973,118.700623,75.853943,151.2677,109.353333,74.860947,180.590576,102.834991,75.489502,209.886337,98.089508,73.855164,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
683,'2018/09/29 20:57:18:225',7,200.274292,99.072693,77.827026,145.789688,125.062164,75.780792,149.342972,115.616943,74.902527,179.027649,109.821045,75.664024,208.894501,105.371582,74.154495,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
684,'2018/09/29 20:57:18:274',7,197.432297,102.416168,78.216537,143.014282,129.265717,75.619209,146.289566,119.502777,74.979355,168.847839,111.192749,74.211868,202.812134,107.494385,74.283768,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
685,'2018/09/29 20:57:18:324',7,198.01004,106.449799,79.039993,144.562943,133.952148,76.203682,147.281723,124.066711,75.643051,168.652893,115.02713,74.835152,200.685699,110.322388,74.689552,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
686,'2018/09/29 20:57:18:377',7,197.412903,105.428009,79.356102,142.891205,133.429016,76.698425,145.773529,123.649353,76.061882,166.715164,114.46228,75.207657,196.425156,109.072571,74.616508,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
687,'2018/09/29 20:57:18:424',7,195.615631,104.19986,79.505547,140.854706,132.257843,76.914978,143.689484,122.500214,76.259689,164.080307,113.090149,75.310837,193.717834,107.632019,74.774559,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
688,'2018/09/29 20:57:18:474',7,195.815689,102.809723,79.539444,139.142792,130.209625,77.158173,142.344086,120.52771,76.459915,162.687927,111.244354,75.406433,192.521851,106.120636,74.843384,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
689,'2018/09/29 20:57:18:524',7,196.427078,100.74823,79.505035,135.403015,126.371368,77.69072,140.332642,117.158142,76.783569,162.134796,109.105194,75.564377,192.779724,105.483154,74.960297,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
690,'2018/09/29 20:57:18:575',7,197.729141,100.202576,79.30484,136.348846,125.372528,77.834167,141.238342,116.224335,76.882027,162.713867,108.195526,75.563347,193.136932,104.691254,74.850075,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
691,'2018/09/29 20:57:18:624',7,200.601196,98.170197,78.891289,137.66687,121.884979,77.793861,143.029236,112.934814,76.765167,164.570313,105.343719,75.29187,195.012527,102.480927,74.482758,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
692,'2018/09/29 20:57:18:675',7,192.61734,91.771881,78.058784,130.184143,115.835297,77.391487,136.255615,107.65802,76.063843,158.421951,101.041901,74.413818,189.351349,98.696289,73.827553,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
693,'2018/09/29 20:57:18:725',7,193.315643,91.718689,77.957069,130.570221,115.611542,77.385773,136.704041,107.501221,76.036179,158.749359,100.981171,74.317566,189.723999,98.757141,73.749458,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
694,'2018/09/29 20:57:18:774',7,197.54834,92.321198,77.61615,133.576935,115.519104,77.434547,139.725647,107.525391,76.041183,161.4263,101.276581,74.172806,192.345978,99.436523,73.51683,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
695,'2018/09/29 20:57:18:824',7,203.49826,93.489258,77.619759,137.603821,114.131989,77.812927,144.120956,106.276703,76.393723,165.600754,100.62439,74.34729,196.217484,99.738373,73.495239,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
696,'2018/09/29 20:57:18:874',7,210.39119,93.472473,77.776031,144.637985,110.348267,78.038116,150.983734,102.608459,76.565369,171.573563,97.328888,74.370392,201.370422,97.325867,73.115372,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
697,'2018/09/29 20:57:18:924',7,208.917648,93.720581,77.791336,143.154938,109.937134,77.880974,149.824219,102.316345,76.390205,170.787125,97.234283,74.232117,200.647858,97.471619,73.031845,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
698,'2018/09/29 20:57:18:974',7,204.349686,94.287323,77.426636,138.437317,112.853729,77.473495,145.14241,105.243134,75.979645,166.624542,99.896179,73.909851,197.075912,99.436676,73.052254,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
699,'2018/09/29 20:57:19:024',7,205.313721,93.552948,77.540535,138.474945,112.282745,77.731468,145.146362,104.59848,76.25676,166.437119,99.185516,74.15126,196.803696,98.777527,73.283104,0.763016,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.361843,0.999,0.527031,0,0,0,0,0.566362,0.605693,0.173055,0.086528,0.999,0.999,0,0.220252,0.778748,0.353976,0.715819,0.432638,0.999,0.849543,0.999,0.999,0,0.999,0.117992,0.999,0.65289,0
