@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric
@attribute outputs-27 numeric
@attribute outputs-28 numeric
@attribute outputs-29 numeric
@attribute outputs-30 numeric
@attribute outputs-31 numeric
@attribute outputs-32 numeric
@attribute outputs-33 numeric
@attribute outputs-34 numeric
@attribute outputs-35 numeric
@attribute outputs-36 numeric
@attribute outputs-37 numeric
@attribute outputs-38 numeric
@attribute outputs-39 numeric
@attribute outputs-40 numeric

@data
113,'2018/09/30 19:40:43:566',1,421.84433,437.530792,61.710548,396.953156,429.986145,55.333927,375.198151,433.326874,54.022369,346.37262,432.556702,53.382671,320.346558,426.6604,54.304588,0.810213,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.094394,0.999,0.5,0,0,0,0,0.212386,0,0.841677,0,0.999,0.5,0,0.157323,0.778748,0.353976,0.196654,0.432638,0.715819,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.180921,0
114,'2018/09/30 19:40:43:614',1,421.676422,437.208771,61.699776,396.372101,429.768707,55.323788,374.855743,433.108704,54.086655,346.045685,432.249084,53.460438,319.640442,426.102844,54.330917,0.810213,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.094394,0.999,0.5,0,0,0,0,0.212386,0,0.841677,0,0.999,0.5,0,0.157323,0.778748,0.353976,0.196654,0.432638,0.715819,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.180921,0
115,'2018/09/30 19:40:43:665',1,422.021973,436.377808,61.682934,396.33963,429.196869,55.315868,374.965027,432.509521,54.158066,346.134308,431.42807,53.551971,319.454132,424.982117,54.38802,0.810213,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.999,0.094394,0.999,0.5,0,0,0,0,0.212386,0,0.841677,0,0.999,0.5,0,0.157323,0.778748,0.353976,0.196654,0.432638,0.715819,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.180921,0
116,'2018/09/30 19:40:49:116',2,447.078094,285.458008,67.08844,400.210022,285.74292,61.019684,381.392609,288.773102,59.845898,353.536652,283.928497,57.968941,324.631622,276.883667,58.546837,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
117,'2018/09/30 19:40:49:165',2,445.635651,285.396118,66.933113,398.388367,285.626526,60.876663,379.558411,288.705994,59.762775,351.599579,283.709717,57.826775,322.863922,276.556915,58.399193,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
118,'2018/09/30 19:40:49:216',2,444.763367,285.608398,66.87619,397.184631,285.675842,60.923462,378.456085,288.899597,59.965179,350.118073,283.683533,57.789452,321.511719,276.438995,58.351646,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
119,'2018/09/30 19:40:49:265',2,443.265198,286.091125,66.897667,395.526428,285.957397,61.030663,377.153259,289.413513,60.36129,348.228027,284.095154,57.863586,319.680206,276.797943,58.334999,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
120,'2018/09/30 19:40:49:315',2,441.194397,287.234558,66.920784,393.642792,286.749023,61.207687,375.240936,290.325745,60.492756,346.221802,286.047272,58.599922,317.377289,277.940735,58.497932,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
121,'2018/09/30 19:40:49:365',2,439.081421,288.490723,66.876976,391.617065,287.594757,61.211021,373.235748,291.248047,60.448387,344.176849,287.264404,58.69722,315.116364,279.049561,58.516083,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
122,'2018/09/30 19:40:49:415',2,434.964844,291.663361,66.868652,387.939819,289.92627,61.193203,369.641113,293.551697,60.401989,340.594421,289.394806,58.617474,311.496857,281.137756,58.47921,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
123,'2018/09/30 19:40:49:465',2,431.309052,294.903381,67.068375,385.112854,292.373901,61.359898,366.935364,295.972321,60.482155,337.936096,291.300903,58.598423,308.930756,283.207947,58.493309,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
124,'2018/09/30 19:40:49:515',2,430.150177,296.887756,67.092201,384.381348,294.026184,61.476143,366.164673,297.542908,60.44257,337.061371,292.529663,58.471157,308.093658,284.76239,58.435886,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
125,'2018/09/30 19:40:49:565',2,430.150177,296.887756,67.092201,384.381348,294.026184,61.476143,366.164673,297.542908,60.44257,337.061371,292.529663,58.471157,308.093658,284.76239,58.435886,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
126,'2018/09/30 19:40:49:614',2,433.482086,301.20813,66.707497,387.635742,297.879028,61.119446,369.37796,300.618713,59.729645,340.159271,296.143677,57.999187,311.086609,288.865356,58.072506,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
127,'2018/09/30 19:40:49:665',2,437.746918,303.986115,66.405258,391.682007,300.078308,60.875332,373.302399,302.219971,59.25975,343.982422,298.007965,57.651688,314.985992,290.882751,57.752983,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
128,'2018/09/30 19:40:49:714',2,443.789825,305.63678,66.141037,397.100647,300.730774,60.490456,379.022064,303.066467,59.000954,349.57901,298.695984,57.343704,320.820099,291.636658,57.567902,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
129,'2018/09/30 19:40:49:766',2,449.629028,306.666229,65.942253,402.70517,301.338684,60.346905,384.48584,303.565552,58.84906,354.956848,298.978638,57.168804,326.408142,291.880005,57.481953,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
130,'2018/09/30 19:40:49:815',2,460.270538,310.559143,65.526962,413.180481,304.159119,59.971119,394.88092,306.150696,58.323936,365.244812,300.995544,56.607758,336.898529,294.418884,57.247375,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
131,'2018/09/30 19:40:49:866',2,470.572144,304.030518,65.677322,422.345032,298.979675,59.920025,404.014832,301.62796,58.453953,374.226105,297.120728,56.799561,346.215424,290.305939,57.409592,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
132,'2018/09/30 19:40:49:915',2,479.851807,300.299561,65.243492,430.854706,295.683716,59.576557,412.060242,298.32254,58.104469,382.215729,293.981659,56.59602,354.585785,286.897156,57.238892,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
133,'2018/09/30 19:40:49:965',2,485.162231,299.237854,65.039864,435.927887,294.738159,59.429371,417.02948,297.40686,57.96331,387.039032,293.123322,56.469292,359.509033,286.007416,57.146301,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
134,'2018/09/30 19:40:50:015',2,500.198425,300.859253,62.327335,474.395386,304.088776,59.788551,466.3349,313.877625,62.86462,428.706512,312.085999,59.461372,395.342926,302.111267,58.066135,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
135,'2018/09/30 19:40:50:065',2,509.48291,299.136597,61.721207,501.296509,306.757233,60.676201,495.4375,315.435425,63.202679,459.652069,318.628143,61.560349,422.764771,310.331726,59.321342,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
136,'2018/09/30 19:40:50:115',2,514.582031,297.094055,61.563614,507.737701,305.260101,60.7775,502.220856,313.776093,63.153999,466.022217,317.632935,61.290859,429.059631,310.410187,59.335724,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
137,'2018/09/30 19:40:50:165',2,516.751282,296.681915,61.631771,510.390778,305.623596,61.534042,502.983032,314.417511,62.832588,467.309296,318.247192,60.926041,430.777435,311.300385,59.09473,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
138,'2018/09/30 19:40:50:214',2,517.939636,295.916321,61.842838,509.455078,306.777069,61.674774,501.719299,315.927124,62.552265,466.378998,319.473755,60.706688,429.927002,312.367371,58.936852,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
139,'2018/09/30 19:40:50:265',2,515.507446,295.657837,62.211567,506.450592,308.636444,61.856712,498.426666,318.101257,62.342377,463.359619,321.240906,60.653446,426.974976,313.759888,58.958145,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
140,'2018/09/30 19:40:50:315',2,511.320862,295.117523,62.632931,502.508453,309.924835,62.085445,493.961914,319.270874,62.496685,458.930664,322.094238,60.798237,422.675079,313.994141,59.24255,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
141,'2018/09/30 19:40:50:365',2,506.120667,294.158264,63.369133,498.570129,311.345367,62.304848,489.382019,320.461365,62.724831,454.364777,322.661652,61.153381,418.326813,313.723022,59.786499,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
142,'2018/09/30 19:40:50:416',2,502.223389,291.501221,63.86245,496.075623,310.515076,62.494949,486.670929,319.475769,62.994759,451.847534,321.596436,61.396286,415.820953,312.274475,60.23439,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
143,'2018/09/30 19:40:50:466',2,493.167358,288.277588,64.545029,485.813843,309.617615,63.1875,474.750916,318.325378,63.352303,440.312622,319.359894,61.735172,405.61438,308.680847,61.023979,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
144,'2018/09/30 19:40:50:515',2,485.136993,283.629852,65.397835,475.744568,306.655121,64.391579,462.027832,315.516113,63.319649,428.91922,315.22937,62.28743,395.926788,303.495056,62.258408,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
145,'2018/09/30 19:40:50:565',2,479.495575,280.262573,66.028221,468.668335,304.594177,65.198975,453.421478,313.522217,63.506725,421.086945,312.433716,62.220181,389.317902,300.094421,63.134529,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
146,'2018/09/30 19:40:50:615',2,475.34729,277.32196,66.561264,462.201538,302.988586,65.376358,446.226501,311.56366,63.314621,415.2258,309.938354,62.519493,384.286957,297.059204,63.821449,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
147,'2018/09/30 19:40:50:665',2,470.645905,275.191467,67.000824,455.863953,302.134338,65.547066,439.798309,310.226379,63.410805,409.465668,308.227417,62.430008,379.174072,295.027679,64.315811,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
148,'2018/09/30 19:40:50:716',2,466.691833,274.208923,67.21286,451.82428,302.061768,65.69455,435.897491,309.965271,63.712132,405.462372,307.753754,62.25745,375.489288,294.642273,64.661804,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
149,'2018/09/30 19:40:50:765',2,461.990479,272.965179,67.641327,444.842224,301.906799,64.988556,430.364868,309.406006,63.600224,400.792542,307.00769,62.183006,371.161102,293.903992,65.19706,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
150,'2018/09/30 19:40:50:815',2,458.904144,272.022705,67.850075,440.672485,301.480774,65.078804,426.32193,308.879852,63.831787,396.886322,306.294006,62.223076,367.798401,292.97229,65.586388,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
151,'2018/09/30 19:40:50:865',2,454.806793,271.627899,67.935577,435.789764,301.395721,65.027054,421.603394,308.651459,63.8797,392.376831,305.845642,62.176003,363.50824,292.436951,65.685471,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
152,'2018/09/30 19:40:50:915',2,449.94754,271.877869,68.060738,430.795959,301.841156,65.077805,416.528992,308.938354,63.762527,387.688232,305.87677,62.045158,358.605194,292.622253,65.627678,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
153,'2018/09/30 19:40:50:966',2,445.733917,272.653503,68.08564,426.333069,302.989014,65.015434,412.039063,309.898987,63.619797,383.272461,306.57666,61.832626,354.210602,293.684326,65.589294,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
154,'2018/09/30 19:40:51:015',2,442.149963,273.55304,68.060333,423.767761,304.412537,64.806686,410.055847,311.333771,63.670517,380.919128,308.064331,61.85289,351.526215,295.757751,65.546516,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
155,'2018/09/30 19:40:51:066',2,439.667877,273.982117,68.105217,421.796204,305.123657,64.817688,408.110107,311.984253,63.630768,379.048553,308.651825,61.852257,349.502106,296.523865,65.523567,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
156,'2018/09/30 19:40:51:115',2,436.512512,274.970215,68.207558,418.613647,306.152863,64.92334,404.734802,312.885864,63.724998,375.601166,309.293335,61.894211,346.537537,297.281128,65.717422,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
157,'2018/09/30 19:40:51:165',2,433.441467,275.347839,68.298721,415.791473,306.687286,65.001884,401.913727,313.373535,63.80719,372.848724,309.7276,61.978851,343.783844,297.816376,65.830399,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
158,'2018/09/30 19:40:51:216',2,428.737488,275.880219,68.376518,412.026611,307.389282,64.983612,398.127136,313.897034,63.555298,369.457184,310.452881,61.946877,339.854431,298.876495,65.771797,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
159,'2018/09/30 19:40:51:265',2,427.693665,275.987457,68.379066,411.149902,307.57373,64.952751,397.271667,314.057465,63.485699,368.691193,310.625793,61.928902,338.970856,299.122986,65.743256,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
160,'2018/09/30 19:40:51:315',2,421.241302,277.438141,68.476982,404.32373,308.92688,64.883217,390.247101,315.074707,63.263096,362.091705,311.393616,61.828045,332.418884,300.059814,65.701004,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
161,'2018/09/30 19:40:51:365',2,414.67276,279.34137,68.518311,398.575623,310.500336,64.519348,384.826538,316.45993,62.888653,357.026367,312.734589,61.553329,326.8974,301.937469,65.511223,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
162,'2018/09/30 19:40:51:415',2,409.371674,281.843811,68.453003,393.292969,312.627472,64.114082,379.867676,318.583618,62.658009,352.182465,314.618927,61.245972,321.887329,304.145813,65.264847,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
163,'2018/09/30 19:40:51:465',2,406.186066,285.192383,68.377655,389.593018,315.309448,63.657143,376.103058,320.917084,62.129051,348.591125,316.730164,60.875957,318.44635,306.758301,64.959702,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
164,'2018/09/30 19:40:51:516',2,403.369019,287.078827,68.379265,386.731018,317.27121,63.394485,373.414673,322.779175,61.855682,346.099945,318.496948,60.620556,315.687866,308.817078,64.752701,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
165,'2018/09/30 19:40:51:565',2,401.673309,288.591278,68.378197,384.995941,318.823792,63.196083,371.939362,324.367981,61.764332,344.828247,319.981812,60.456062,314.187897,310.431274,64.674538,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
166,'2018/09/30 19:40:51:615',2,400.854889,291.345154,68.328827,383.259796,321.876404,63.090263,370.13678,327.325195,61.620346,343.177734,322.808044,60.36351,312.720764,313.072113,64.585594,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.999,0,0.684354,0,0.999,0.5,0,0,0.778748,0.353976,0.715819,0.432638,0.220252,0.849543,0.999,0.5,0,0,0.117992,0.078661,0.999,0
