@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric
@attribute outputs-27 numeric
@attribute outputs-28 numeric
@attribute outputs-29 numeric
@attribute outputs-30 numeric
@attribute outputs-31 numeric
@attribute outputs-32 numeric
@attribute outputs-33 numeric
@attribute outputs-34 numeric
@attribute outputs-35 numeric
@attribute outputs-36 numeric
@attribute outputs-37 numeric
@attribute outputs-38 numeric
@attribute outputs-39 numeric
@attribute outputs-40 numeric

@data
130,'2018/09/29 19:44:19:904',2,681.487305,420.959015,35.610275,719.891052,402.920258,47.167435,690.624634,377.232941,52.586861,642.347473,373.999664,51.947884,574.093689,367.102905,48.375359,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
131,'2018/09/29 19:44:19:954',2,693.391235,421.264496,35.444344,728.850769,404.791687,46.826683,701.071777,378.898895,52.48011,648.563965,378.441772,52.271626,578.279297,370.140869,49.227665,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
132,'2018/09/29 19:44:20:004',2,697.197388,419.85968,35.282578,729.495605,403.818024,46.401787,701.670349,378.694855,52.126377,653.064453,377.069458,51.888878,581.98407,370.069763,48.906696,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
133,'2018/09/29 19:44:20:054',2,698.003479,419.254486,35.239372,730.180176,403.522644,46.141567,703.851501,378.078125,51.885323,656.22522,376.085999,51.673595,584.828125,369.561829,48.738472,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
134,'2018/09/29 19:44:20:104',2,697.589966,419.077454,35.206512,730.976929,403.496155,46.004181,705.164551,378.017181,51.768154,657.767334,375.922302,51.586018,586.370117,369.43573,48.701454,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
135,'2018/09/29 19:44:20:155',2,696.75415,418.836182,35.03978,732.359436,403.244446,45.718925,706.993164,378.188293,51.48069,660.009644,375.750122,51.311272,588.728027,369.279755,48.45237,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
136,'2018/09/29 19:44:20:204',2,696.557129,418.20163,34.394386,732.789795,402.521851,45.102005,706.858765,378.010132,50.858444,660.526489,375.120667,50.651161,589.771606,368.575439,47.744549,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
137,'2018/09/29 19:44:20:254',2,695.912842,418.377808,34.34494,732.606445,403.092865,45.118401,706.551636,378.538696,50.921722,660.404114,375.67923,50.618782,590.185303,368.620972,47.64146,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
138,'2018/09/29 19:44:20:304',2,694.730164,418.601868,34.255886,731.384644,403.530884,45.090595,705.35321,378.984833,50.887917,659.181885,376.061127,50.520458,589.136475,368.894745,47.442574,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
139,'2018/09/29 19:44:20:354',2,691.577332,419.171967,33.821854,728.451538,403.93457,44.695946,702.351807,379.359192,50.473293,656.156372,376.396149,50.057148,586.654175,369.228271,46.920597,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
140,'2018/09/29 19:44:20:403',2,690.092529,419.881195,33.855618,728.075195,404.618744,44.742615,701.587402,380.511658,50.56443,655.576721,377.511871,50.170036,586.134399,370.253265,47.090996,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
141,'2018/09/29 19:44:20:454',2,688.975952,420.466919,33.539238,726.884033,405.309479,44.474773,699.849854,381.257233,50.339157,653.876343,378.346375,49.929745,584.634705,370.971191,46.83223,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
142,'2018/09/29 19:44:20:504',2,689.870728,420.624115,33.462563,727.483093,405.509399,44.432236,700.030518,381.692627,50.345749,653.947571,378.970123,49.953655,584.610535,371.518402,46.899757,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
143,'2018/09/29 19:44:20:554',2,686.973022,422.248535,33.656006,726.446777,406.736633,44.482189,700.518188,382.475677,50.400673,654.254272,379.838928,50.13319,584.52417,372.408722,47.266159,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
144,'2018/09/29 19:44:20:604',2,686.554443,422.431183,33.495949,725.591675,407.273193,44.366589,700.371765,382.776276,50.276993,654.13385,380.018829,49.979355,584.702393,372.322632,47.073864,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
145,'2018/09/29 19:44:20:654',2,686.356323,422.820007,33.699574,725.983582,407.437256,44.526474,701.933228,382.532654,50.38755,655.424561,379.855804,50.106365,586.136353,372.131409,47.215187,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
146,'2018/09/29 19:44:20:704',2,686.59021,421.957336,33.179245,726.078247,406.35968,44.012543,701.853455,381.527893,49.850197,655.28894,378.995636,49.560528,586.043579,371.410858,46.657505,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
147,'2018/09/29 19:44:20:754',2,688.137207,420.948364,33.126335,727.577698,405.289673,43.95792,703.565125,380.436584,49.801273,656.984497,377.969788,49.538372,587.857361,370.498596,46.662079,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
148,'2018/09/29 19:44:20:804',2,688.81842,418.962982,33.708138,728.677612,403.898926,44.750175,705.051453,379.407654,50.55331,658.633789,376.166595,50.169022,590.487183,367.328644,47.136776,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
149,'2018/09/29 19:44:20:854',2,689.884521,417.857147,33.817066,730.442444,402.04657,44.874241,706.714355,377.553436,50.650543,659.902344,374.765961,50.311733,591.287354,366.282776,47.353474,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
150,'2018/09/29 19:44:20:904',2,687.800781,416.803589,33.822556,729.24707,400.2547,44.892788,705.047485,375.716492,50.547863,658.461487,372.715759,50.163254,589.894165,364.159424,47.129765,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
151,'2018/09/29 19:44:20:954',2,687.428528,416.464447,33.94965,729.614746,399.601379,44.97242,705.455444,375.064606,50.621284,658.828125,372.191925,50.276348,589.932861,363.885132,47.296829,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
152,'2018/09/29 19:44:21:004',2,687.78418,415.806641,33.930099,729.5401,398.596497,44.943691,704.718506,374.134644,50.575253,658.161865,371.455933,50.227375,588.939575,363.785919,47.234379,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
153,'2018/09/29 19:44:21:054',2,686.236877,416.09317,34.134956,729.397461,398.536377,45.072762,705.101196,373.911499,50.683617,658.401245,371.221558,50.393238,589.008606,363.607117,47.471119,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
154,'2018/09/29 19:44:21:104',2,686.062012,416.105103,34.126419,729.206909,398.628326,45.078941,705.180786,373.87973,50.690708,658.253052,371.287506,50.402489,589.03009,363.646545,47.473763,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
155,'2018/09/29 19:44:21:154',2,686.686768,416.011627,34.281513,728.766479,398.964142,45.330467,704.402527,374.285248,50.954529,657.448242,371.699219,50.59333,588.38269,363.981232,47.571033,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
156,'2018/09/29 19:44:21:203',2,685.900085,416.144531,34.411343,728.135315,399.157806,45.376999,704.131531,374.012085,51.011974,657.136963,371.46756,50.66806,588.078979,363.861084,47.66563,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
157,'2018/09/29 19:44:21:254',2,684.203735,416.184113,34.575016,727.76062,398.261688,45.345947,704.464233,372.786041,50.884693,657.257996,370.391785,50.625904,588.01709,363.075623,47.731129,0.684354,0.574228,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.353976,0.527031,0.999,0.999,0,0,0,0,0.65289,0.416906,0.275315,0.409039,0.999,0.487701,0,0.039331,0.110126,0,0.715819,0.668622,0.220252,0.110126,0.999,0.487701,0,0.180921,0.416906,0.464102,0.731551,0.534898
158,'2018/09/29 19:44:31:305',3,483.617737,288.35376,47.16053,499.818726,261.035339,59.833805,439.203125,249.413223,65.145454,388.935547,258.878174,64.59819,332.380798,274.031921,60.355381,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
159,'2018/09/29 19:44:31:354',3,483.438171,288.069458,47.160542,499.389496,260.63324,59.841736,438.938019,249.116241,65.126686,388.546814,258.312622,64.575615,332.131653,273.598907,60.342571,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
160,'2018/09/29 19:44:31:405',3,483.165466,287.975037,47.163532,499.17569,260.587708,59.843918,438.570709,248.662231,65.110489,388.465546,258.59201,64.565437,331.975281,273.546417,60.333385,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
161,'2018/09/29 19:44:31:454',3,482.366943,288.308533,47.141457,498.369995,261.329224,59.865715,437.82309,249.416107,65.140327,387.714569,259.256531,64.578964,331.248657,274.1828,60.320271,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
162,'2018/09/29 19:44:31:505',3,481.285126,288.653198,47.122849,497.338806,261.812042,59.902489,436.651917,249.847092,65.165131,386.678986,259.91452,64.598076,330.08606,274.581665,60.326752,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
163,'2018/09/29 19:44:31:554',3,480.815582,288.76001,47.099075,496.620209,262.049622,59.91259,435.930389,250.128128,65.172333,385.935181,259.975006,64.607025,329.38443,274.680908,60.328571,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
164,'2018/09/29 19:44:31:605',3,480.901245,288.585449,47.092079,496.477661,261.56665,59.913406,435.783325,249.907669,65.170288,385.894196,259.708618,64.60321,329.446167,274.437531,60.323399,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
165,'2018/09/29 19:44:31:654',3,481.646851,288.980652,47.14743,497.442047,261.291992,59.852917,436.99939,249.408035,65.115807,387.139618,259.394012,64.639633,330.745972,274.152802,60.472172,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
166,'2018/09/29 19:44:31:704',3,484.154968,288.084503,47.170464,500.185059,260.359558,59.883205,440.050049,248.951553,65.201797,390.181335,258.478699,64.76252,333.783142,273.274261,60.655678,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
167,'2018/09/29 19:44:31:754',3,486.79834,285.256653,47.216846,503.458282,257.740356,59.99247,443.35379,246.461151,65.370941,393.399292,255.708069,64.972549,337.110962,270.655823,60.885521,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
168,'2018/09/29 19:44:31:804',3,486.907776,281.378265,47.27993,503.627747,253.196136,60.109863,442.848816,242.0849,65.451714,393.27298,251.712051,65.041885,337.302429,267.06134,60.921692,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
169,'2018/09/29 19:44:31:855',3,486.246368,279.396179,47.359173,502.978455,250.883118,60.225742,442.117279,239.789703,65.548401,392.726807,249.658142,65.128441,336.629639,264.722168,61.005001,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
170,'2018/09/29 19:44:31:904',3,486.231079,273.625549,47.696056,499.936493,246.28511,60.253231,447.064117,240.644958,65.329529,390.785767,245.803528,65.238716,336.314453,260.667175,60.992912,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
171,'2018/09/29 19:44:31:955',3,488.060852,269.866211,48.027916,499.496765,244.448456,60.237713,445.207397,233.552124,65.439911,390.815552,243.124359,65.124519,335.417542,256.50528,60.973904,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
172,'2018/09/29 19:44:32:005',3,488.435211,269.008728,48.006081,500.204102,243.803558,60.146896,443.768799,231.478943,65.469048,390.8125,241.514557,65.056808,335.328857,255.572586,60.895321,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
173,'2018/09/29 19:44:32:054',3,488.646118,268.53009,48.007374,500.572998,243.543121,60.173698,442.829651,230.758209,65.547684,390.687103,240.853394,65.041573,334.962494,255.07196,60.830814,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
174,'2018/09/29 19:44:32:104',3,488.098877,268.593414,48.017845,500.860657,242.989563,60.174225,441.704224,229.85556,65.604996,390.436127,240.105194,65.05143,334.45697,254.970917,60.830322,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
175,'2018/09/29 19:44:32:155',3,487.457214,267.978333,48.031029,500.505859,241.85022,60.222252,440.144165,228.710663,65.675613,389.538483,239.091614,65.083389,333.37146,254.398941,60.837704,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
176,'2018/09/29 19:44:32:204',3,485.604126,267.408264,48.027988,498.869354,240.954559,60.27211,437.76001,227.760498,65.743179,387.269897,238.010071,65.133148,331.188171,253.677185,60.861282,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
177,'2018/09/29 19:44:32:255',3,483.057495,266.705933,48.075146,495.708405,240.330292,60.355061,434.00415,227.228424,65.805855,383.610291,237.435455,65.156082,327.708923,253.466751,60.851273,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
178,'2018/09/29 19:44:32:304',3,479.853607,266.811157,48.133087,492.258667,240.041687,60.430908,430.046478,227.345428,65.844574,379.942841,237.778473,65.170547,324.11795,253.880157,60.843285,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
179,'2018/09/29 19:44:32:354',3,474.431915,268.227051,48.147511,486.326111,241.520142,60.498886,423.454254,228.829926,65.856117,373.658142,239.540375,65.110626,318.167755,255.788452,60.702785,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
180,'2018/09/29 19:44:32:405',3,468.9104,271.599365,48.073105,480.205444,245.101624,60.476532,417.063477,232.672272,65.771255,367.055725,243.093628,64.974068,312.003265,259.372803,60.47892,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
181,'2018/09/29 19:44:32:454',3,464.43335,275.423523,48.014652,475.305206,249.037918,60.453671,412.021057,237.083008,65.6903,361.956909,247.276031,64.839027,307.244324,263.309052,60.284359,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
